idx,condition_dataset_name,condition_query_name,condition_temp,condition_topp,parameter_value
567,cc,alien,0.8,0.6,1.6215410415696647
568,cc,alien,0.8,0.7,1.458493928656272
569,cc,alien,0.8,0.8,0.8729807250267356
570,cc,alien,0.8,0.8,0.8729807250267356
571,cc,alien,0.8,1.0,0.8816949258733946
572,cc,alien,1.0,0.01,2.657857576698153
573,cc,alien,1.0,0.1,2.657857576698153
574,cc,alien,1.0,0.2,2.657857576698153
575,cc,alien,1.0,0.3,2.657857576698153
576,cc,alien,1.0,0.4,2.2591869235312183
577,cc,alien,1.0,0.5,1.5369756017942002
578,cc,alien,1.0,0.6,1.29896389076407
579,cc,alien,1.0,0.7,0.6932445914462886
580,cc,alien,1.0,0.8,0.5683956779839647
581,cc,alien,1.0,0.8,0.5683956779839647
582,cc,alien,1.0,1.0,0.20883617821222744
583,cc,alien,1.1,0.01,2.657857576698153
584,cc,alien,1.1,0.1,2.657857576698153
585,cc,alien,1.1,0.2,2.657857576698153
586,cc,alien,1.1,0.3,2.657857576698153
587,cc,alien,1.1,0.4,2.2168694905376065
588,cc,alien,1.1,0.5,1.5846413412042621
589,cc,alien,1.1,0.6,0.981751492758856
590,cc,alien,1.1,0.7,0.539454807087842
591,cc,alien,1.1,0.8,0.41104621769784044
592,cc,alien,1.1,0.8,0.41104621769784044
593,cc,alien,1.1,1.0,0.3616626695874885
594,cc,alien,1.2,0.01,2.657857576698153
595,cc,alien,1.2,0.1,2.657857576698153
596,cc,alien,1.2,0.2,2.657857576698153
597,cc,alien,1.2,0.3,2.657857576698153
598,cc,alien,1.2,0.4,2.2181877039393676
599,cc,alien,1.2,0.5,1.4499746323879494
600,cc,alien,1.2,0.6,0.8690623913165207
601,cc,alien,1.2,0.7,0.7902991894626801
602,cc,alien,1.2,0.8,0.3601173483944642
603,cc,alien,1.2,0.8,0.3601173483944642
604,cc,alien,1.2,1.0,0.5758502780261745
605,cc,alien,1.3,0.01,2.657857576698153
606,cc,alien,1.3,0.1,2.657857576698153
607,cc,alien,1.3,0.2,2.657857576698153
608,cc,alien,1.3,0.3,2.657857576698153
609,cc,alien,1.3,0.4,2.0531402010248003
610,cc,alien,1.3,0.5,1.3833316498104111
611,cc,alien,1.3,0.6,0.976187015128114
612,cc,alien,1.3,0.7,0.5676474965532061
613,cc,alien,1.3,0.8,0.3805222919787328
614,cc,alien,1.3,0.8,0.3805222919787328
615,cc,alien,1.3,1.0,0.6722509078263732
616,cc,alien,1.4,0.01,2.657857576698153
617,cc,alien,1.4,0.1,2.657857576698153
618,cc,alien,1.4,0.2,2.657857576698153
619,cc,alien,1.4,0.3,2.657857576698153
620,cc,alien,1.4,0.4,2.157455160433356
621,cc,alien,1.4,0.5,1.406711667543434
622,cc,alien,1.4,0.6,0.8986540370818179
623,cc,alien,1.4,0.7,0.44692330377597633
624,cc,alien,1.4,0.8,0.09018805624107218
625,cc,alien,1.4,0.8,0.09018805624107218
626,cc,alien,1.4,1.0,0.764806409175927
627,cc,alien,1.5,0.01,2.657857576698153
628,cc,alien,1.5,0.1,2.657857576698153
629,cc,alien,1.5,0.2,2.657857576698153
630,cc,alien,1.5,0.3,2.657857576698153
631,cc,alien,1.5,0.4,2.1439009134948375
632,cc,alien,1.5,0.5,1.4220594965068556
633,cc,alien,1.5,0.6,0.8063621988039815
634,cc,alien,1.5,0.7,0.2875099231450555
635,cc,alien,1.5,0.8,0.03917669107904542
636,cc,alien,1.5,0.8,0.03917669107904542
637,cc,alien,1.5,1.0,0.842629678459605
638,cc,alien,1.6,0.01,2.657857576698153
639,cc,alien,1.6,0.1,2.657857576698153
640,cc,alien,1.6,0.2,2.657857576698153
641,cc,alien,1.6,0.3,2.657857576698153
642,cc,alien,1.6,0.4,2.186464096860393
643,cc,alien,1.6,0.5,1.202557291943245
644,cc,alien,1.6,0.6,0.8968102785156555
645,cc,alien,1.6,0.7,0.503941132688654
646,cc,alien,1.6,0.8,0.09603009917163607
647,cc,alien,1.6,0.8,0.09603009917163607
648,cc,alien,1.6,1.0,0.7439096669498335
649,cc,alien,1.7,0.01,2.657857576698153
650,cc,alien,1.7,0.1,2.657857576698153
651,cc,alien,1.7,0.2,2.657857576698153
652,cc,alien,1.7,0.3,2.657857576698153
653,cc,alien,1.7,0.4,2.186464096860393
654,cc,alien,1.7,0.5,1.3410374748802523
655,cc,alien,1.7,0.6,0.6967272988660369
656,cc,alien,1.7,0.7,0.29626237680074397
657,cc,alien,1.7,0.8,0.006655581183453663
658,cc,alien,1.7,0.8,0.006655581183453663
659,cc,alien,1.7,1.0,0.9877001538091053
660,cc,alien,1.8,0.01,2.657857576698153
661,cc,alien,1.8,0.1,2.657857576698153
662,cc,alien,1.8,0.2,2.657857576698153
663,cc,alien,1.8,0.3,2.657857576698153
664,cc,alien,1.8,0.4,2.1439009134948375
665,cc,alien,1.8,0.5,1.2951127341378998
666,cc,alien,1.8,0.6,0.6389822912755925
667,cc,alien,1.8,0.7,0.27938316611929315
668,cc,alien,1.8,0.8,0.040017264389361706
669,cc,alien,1.8,0.8,0.040017264389361706
670,cc,alien,1.8,1.0,1.0153392636730296
671,cc,alien,1.9,0.01,2.657857576698153
672,cc,alien,1.9,0.1,2.657857576698153
673,cc,alien,1.9,0.2,2.657857576698153
674,cc,alien,1.9,0.3,2.657857576698153
675,cc,alien,1.9,0.4,1.9788669456463885
676,cc,alien,1.9,0.5,1.291427730955246
677,cc,alien,1.9,0.6,0.7068338830467973
678,cc,alien,1.9,0.7,0.2121104788686612
679,cc,alien,1.9,0.8,0.14190605285679503
680,cc,alien,1.9,0.8,0.14190605285679503
681,cc,alien,1.9,1.0,1.0666089476826417
682,cc,alien,2.0,0.01,2.657857576698153
683,cc,alien,2.0,0.1,2.657857576698153
684,cc,alien,2.0,0.2,2.657857576698153
685,cc,alien,2.0,0.3,2.657857576698153
686,cc,alien,2.0,0.4,2.0848006675923743
687,cc,alien,2.0,0.5,1.2140117255349954
688,cc,alien,2.0,0.6,0.5925760381755669
689,cc,alien,2.0,0.7,0.2932270898507632
690,cc,alien,2.0,0.8,0.26153317480780824
691,cc,alien,2.0,0.8,0.26153317480780824
692,cc,alien,2.0,1.0,0.9883700020316111
693,chain,econ,0.0,0.01,3.3128870657609473
694,chain,econ,0.0,0.1,3.3128870657609473
695,chain,econ,0.0,0.2,3.3128870657609473
696,chain,econ,0.0,0.3,3.3128870657609473
697,chain,econ,0.0,0.4,3.3128870657609473
698,chain,econ,0.0,0.5,3.3128870657609473
699,chain,econ,0.0,0.6,3.3128870657609473
700,chain,econ,0.0,0.7,3.3128870657609473
701,chain,econ,0.0,0.8,3.3128870657609473
702,chain,econ,0.0,0.8,3.3128870657609473
703,chain,econ,0.0,1.0,3.3128870657609473
704,chain,econ,0.1,0.01,3.3128870657609473
705,chain,econ,0.1,0.1,3.3128870657609473
706,chain,econ,0.1,0.2,3.3128870657609473
707,chain,econ,0.1,0.3,3.3128870657609473
708,chain,econ,0.1,0.4,3.3128870657609473
709,chain,econ,0.1,0.5,3.3128870657609473
710,chain,econ,0.1,0.6,3.3128870657609473
711,chain,econ,0.1,0.7,3.3128870657609473
712,chain,econ,0.1,0.8,3.3128870657609473
713,chain,econ,0.1,0.8,3.3128870657609473
714,chain,econ,0.1,1.0,3.3128870657609473
715,chain,econ,0.2,0.01,3.3128870657609473
716,chain,econ,0.2,0.1,3.3128870657609473
717,chain,econ,0.2,0.2,3.3128870657609473
718,chain,econ,0.2,0.3,3.3128870657609473
719,chain,econ,0.2,0.4,3.3128870657609473
720,chain,econ,0.2,0.5,3.3128870657609473
721,chain,econ,0.2,0.6,3.256885533912778
722,chain,econ,0.2,0.7,3.3128870657609473
723,chain,econ,0.2,0.8,3.3128870657609473
724,chain,econ,0.2,0.8,3.3128870657609473
725,chain,econ,0.2,1.0,3.2009850138823426
726,chain,econ,0.3,0.01,3.3128870657609473
727,chain,econ,0.3,0.1,3.3128870657609473
728,chain,econ,0.3,0.2,3.3128870657609473
729,chain,econ,0.3,0.3,3.3128870657609473
730,chain,econ,0.3,0.4,3.2148479554807725
731,chain,econ,0.3,0.5,3.114371826517961
732,chain,econ,0.3,0.6,3.256885533912778
733,chain,econ,0.3,0.7,3.256885533912778
734,chain,econ,0.3,0.8,3.1451865364380707
735,chain,econ,0.3,0.8,3.1451865364380707
736,chain,econ,0.3,1.0,3.1033540952008973
737,chain,econ,0.4,0.01,3.3128870657609473
738,chain,econ,0.4,0.1,3.3128870657609473
739,chain,econ,0.4,0.2,3.3128870657609473
740,chain,econ,0.4,0.3,3.3128870657609473
741,chain,econ,0.4,0.4,3.114371826517961
742,chain,econ,0.4,0.5,2.962675692424006
743,chain,econ,0.4,0.6,2.7084377946680895
744,chain,econ,0.4,0.7,2.8780317962488
745,chain,econ,0.4,0.8,2.914872127573757
746,chain,econ,0.4,0.8,2.914872127573757
747,chain,econ,0.4,1.0,2.747383839193618
748,chain,econ,0.5,0.01,3.3128870657609473
749,chain,econ,0.5,0.1,3.3128870657609473
750,chain,econ,0.5,0.2,3.3128870657609473
751,chain,econ,0.5,0.3,3.3128870657609473
752,chain,econ,0.5,0.4,3.0103492478714404
753,chain,econ,0.5,0.5,2.764249784960691
754,chain,econ,0.5,0.6,2.664915448962632
755,chain,econ,0.5,0.7,2.70237957920748
756,chain,econ,0.5,0.8,2.7421513578375887
757,chain,econ,0.5,0.8,2.7421513578375887
758,chain,econ,0.5,1.0,2.406779864978054
759,chain,econ,0.6,0.01,3.3128870657609473
760,chain,econ,0.6,0.1,3.3128870657609473
761,chain,econ,0.6,0.2,3.3128870657609473
762,chain,econ,0.6,0.3,3.3128870657609473
763,chain,econ,0.6,0.4,2.8732171930021613
764,chain,econ,0.6,0.5,2.816677671394272
765,chain,econ,0.6,0.6,2.5264248568345136
766,chain,econ,0.6,0.7,2.4396630037373352
767,chain,econ,0.6,0.8,2.1568055111191615
768,chain,econ,0.6,0.8,2.1568055111191615
769,chain,econ,0.6,1.0,1.9920473639774812
770,chain,econ,0.7,0.01,3.3128870657609473
771,chain,econ,0.7,0.1,3.3128870657609473
772,chain,econ,0.7,0.2,3.3128870657609473
773,chain,econ,0.7,0.3,3.3128870657609473
774,chain,econ,0.7,0.4,2.9079235869780313
775,chain,econ,0.7,0.5,2.572121541032559
776,chain,econ,0.7,0.6,2.388449060646794
777,chain,econ,0.7,0.7,2.0997076680042355
778,chain,econ,0.7,0.8,1.9828243867869866
779,chain,econ,0.7,0.8,1.9828243867869866
780,chain,econ,0.7,1.0,2.0841124773099695
781,chain,econ,0.8,0.01,3.3128870657609473
782,chain,econ,0.8,0.1,3.3128870657609473
783,chain,econ,0.8,0.2,3.3128870657609473
784,chain,econ,0.8,0.3,3.3128870657609473
785,chain,econ,0.8,0.4,2.7618071454723108
786,chain,econ,0.8,0.5,2.494745783564768
787,chain,econ,0.8,0.6,2.3781203595236713
788,chain,econ,0.8,0.7,2.017483075626446
789,chain,econ,0.8,0.8,1.778442546161659
790,chain,econ,0.8,0.8,1.778442546161659
791,chain,econ,0.8,1.0,1.7287071830659528
792,chain,econ,0.8,0.01,3.3128870657609473
793,chain,econ,0.8,0.1,3.3128870657609473
794,chain,econ,0.8,0.2,3.3128870657609473
795,chain,econ,0.8,0.3,3.3128870657609473
796,chain,econ,0.8,0.4,2.7618071454723108
797,chain,econ,0.8,0.5,2.494745783564768
798,chain,econ,0.8,0.6,2.3781203595236713
799,chain,econ,0.8,0.7,2.017483075626446
800,chain,econ,0.8,0.8,1.778442546161659
801,chain,econ,0.8,0.8,1.778442546161659
802,chain,econ,0.8,1.0,1.7287071830659528
803,chain,econ,1.0,0.01,3.3128870657609473
804,chain,econ,1.0,0.1,3.3128870657609473
805,chain,econ,1.0,0.2,3.3128870657609473
806,chain,econ,1.0,0.3,3.3128870657609473
807,chain,econ,1.0,0.4,2.8266641082254464
808,chain,econ,1.0,0.5,2.4574508189856634
809,chain,econ,1.0,0.6,2.171177922422899
810,chain,econ,1.0,0.7,1.8410397103069769
811,chain,econ,1.0,0.8,1.5970562788558929
812,chain,econ,1.0,0.8,1.5970562788558929
813,chain,econ,1.0,1.0,0.6959984407520099
814,chain,econ,1.1,0.01,3.3128870657609473
815,chain,econ,1.1,0.1,3.3128870657609473
816,chain,econ,1.1,0.2,3.3128870657609473
817,chain,econ,1.1,0.3,3.3128870657609473
818,chain,econ,1.1,0.4,2.702022772122303
819,chain,econ,1.1,0.5,2.358857323942032
820,chain,econ,1.1,0.6,2.1451789871448685
821,chain,econ,1.1,0.7,1.7860325272543667
822,chain,econ,1.1,0.8,1.426465789459909
823,chain,econ,1.1,0.8,1.426465789459909
824,chain,econ,1.1,1.0,0.42572012293476247
825,chain,econ,1.2,0.01,3.3128870657609473
826,chain,econ,1.2,0.1,3.3128870657609473
827,chain,econ,1.2,0.2,3.3128870657609473
828,chain,econ,1.2,0.3,3.3128870657609473
829,chain,econ,1.2,0.4,2.7736107319400682
830,chain,econ,1.2,0.5,2.294527345732024
831,chain,econ,1.2,0.6,2.0977202336789142
832,chain,econ,1.2,0.7,1.919756413551524
833,chain,econ,1.2,0.8,1.3494162946204165
834,chain,econ,1.2,0.8,1.3494162946204165
835,chain,econ,1.2,1.0,0.49579829942219433
836,chain,econ,1.3,0.01,3.3128870657609473
837,chain,econ,1.3,0.1,3.3128870657609473
838,chain,econ,1.3,0.2,3.3128870657609473
839,chain,econ,1.3,0.3,3.3128870657609473
840,chain,econ,1.3,0.4,2.65946887982256
841,chain,econ,1.3,0.5,2.4667170748048837
842,chain,econ,1.3,0.6,1.881738741286996
843,chain,econ,1.3,0.7,1.628648888101208
844,chain,econ,1.3,0.8,1.2710138763967338
845,chain,econ,1.3,0.8,1.2710138763967338
846,chain,econ,1.3,1.0,0.3648322659307932
847,chain,econ,1.4,0.01,3.3128870657609473
848,chain,econ,1.4,0.1,3.3128870657609473
849,chain,econ,1.4,0.2,3.3128870657609473
850,chain,econ,1.4,0.3,3.3128870657609473
851,chain,econ,1.4,0.4,2.671851596607402
852,chain,econ,1.4,0.5,2.3739398115830883
853,chain,econ,1.4,0.6,2.0041521705568304
854,chain,econ,1.4,0.7,1.7476404579382712
855,chain,econ,1.4,0.8,1.289974323581113
856,chain,econ,1.4,0.8,1.289974323581113
857,chain,econ,1.4,1.0,0.3158911209541384
858,chain,econ,1.5,0.01,3.3128870657609473
859,chain,econ,1.5,0.1,3.3128870657609473
860,chain,econ,1.5,0.2,3.3128870657609473
861,chain,econ,1.5,0.3,3.3128870657609473
862,chain,econ,1.5,0.4,2.6360285281229294
863,chain,econ,1.5,0.5,2.257956765909539
864,chain,econ,1.5,0.6,1.9758948630722477
865,chain,econ,1.5,0.7,1.6246670651556057
866,chain,econ,1.5,0.8,1.3306478156040227
867,chain,econ,1.5,0.8,1.3306478156040227
868,chain,econ,1.5,1.0,0.0640179069878628
869,chain,econ,1.6,0.01,3.3128870657609473
870,chain,econ,1.6,0.1,3.3128870657609473
871,chain,econ,1.6,0.2,3.3128870657609473
872,chain,econ,1.6,0.3,3.3128870657609473
873,chain,econ,1.6,0.4,2.6488229481619094
874,chain,econ,1.6,0.5,2.2888232523468446
875,chain,econ,1.6,0.6,2.029107080530533
876,chain,econ,1.6,0.7,1.7519789893415156
877,chain,econ,1.6,0.8,1.271779940296884
878,chain,econ,1.6,0.8,1.271779940296884
879,chain,econ,1.6,1.0,0.07145939559171088
880,chain,econ,1.7,0.01,3.3128870657609473
881,chain,econ,1.7,0.1,3.3128870657609473
882,chain,econ,1.7,0.2,3.3128870657609473
883,chain,econ,1.7,0.3,3.3128870657609473
884,chain,econ,1.7,0.4,2.7296282337634445
885,chain,econ,1.7,0.5,2.3457462660209716
886,chain,econ,1.7,0.6,2.030475727645716
887,chain,econ,1.7,0.7,1.5055713129164665
888,chain,econ,1.7,0.8,1.1128468282410044
889,chain,econ,1.7,0.8,1.1128468282410044
890,chain,econ,1.7,1.0,0.0827873625458806
891,chain,econ,1.8,0.01,3.3128870657609473
892,chain,econ,1.8,0.1,3.3128870657609473
893,chain,econ,1.8,0.2,3.3128870657609473
894,chain,econ,1.8,0.3,3.3128870657609473
895,chain,econ,1.8,0.4,2.653931393990293
896,chain,econ,1.8,0.5,2.334432442086245
897,chain,econ,1.8,0.6,1.846342520925732
898,chain,econ,1.8,0.7,1.5928854438295692
899,chain,econ,1.8,0.8,1.1640899329546621
900,chain,econ,1.8,0.8,1.1640899329546621
901,chain,econ,1.8,1.0,0.1190129042867607
902,chain,econ,1.9,0.01,3.3128870657609473
903,chain,econ,1.9,0.1,3.3128870657609473
904,chain,econ,1.9,0.2,3.3128870657609473
905,chain,econ,1.9,0.3,3.3128870657609473
906,chain,econ,1.9,0.4,2.671851596607402
907,chain,econ,1.9,0.5,2.254591640364155
908,chain,econ,1.9,0.6,1.9514422178650317
909,chain,econ,1.9,0.7,1.5169753491610873
910,chain,econ,1.9,0.8,1.1459482845249056
911,chain,econ,1.9,0.8,1.1459482845249056
912,chain,econ,1.9,1.0,0.25960916553825886
913,chain,econ,2.0,0.01,3.3128870657609473
914,chain,econ,2.0,0.1,3.3128870657609473
915,chain,econ,2.0,0.2,3.3128870657609473
916,chain,econ,2.0,0.3,3.3128870657609473
917,chain,econ,2.0,0.4,2.66544043552005
918,chain,econ,2.0,0.5,2.238787389950658
919,chain,econ,2.0,0.6,1.936717148128517
920,chain,econ,2.0,0.7,1.4886304506466967
921,chain,econ,2.0,0.8,1.0514534154286848
922,chain,econ,2.0,0.8,1.0514534154286848
923,chain,econ,2.0,1.0,0.14622675236576166
924,chain,sex,0.0,0.01,3.495048004096862
925,chain,sex,0.0,0.1,3.495048004096862
926,chain,sex,0.0,0.2,3.495048004096862
927,chain,sex,0.0,0.3,3.495048004096862
928,chain,sex,0.0,0.4,3.495048004096862
929,chain,sex,0.0,0.5,3.495048004096862
930,chain,sex,0.0,0.6,3.495048004096862
931,chain,sex,0.0,0.7,3.495048004096862
932,chain,sex,0.0,0.8,3.495048004096862
933,chain,sex,0.0,0.8,3.495048004096862
934,chain,sex,0.0,1.0,3.495048004096862
935,chain,sex,0.1,0.01,3.495048004096862
936,chain,sex,0.1,0.1,3.495048004096862
937,chain,sex,0.1,0.2,3.495048004096862
938,chain,sex,0.1,0.3,2.968140050213578
939,chain,sex,0.1,0.4,2.8928963298304624
940,chain,sex,0.1,0.5,2.994645587832065
941,chain,sex,0.1,0.6,2.943968083808226
942,chain,sex,0.1,0.7,2.9327128673928256
943,chain,sex,0.1,0.8,2.968140050213578
944,chain,sex,0.1,0.8,2.968140050213578
945,chain,sex,0.1,1.0,2.8928963298304624
946,chain,sex,0.2,0.01,3.495048004096862
947,chain,sex,0.2,0.1,3.495048004096862
948,chain,sex,0.2,0.2,3.495048004096862
949,chain,sex,0.2,0.3,2.8147560130370195
950,chain,sex,0.2,0.4,2.8220363461448965
951,chain,sex,0.2,0.5,2.793365227080369
952,chain,sex,0.2,0.6,2.8317705316657777
953,chain,sex,0.2,0.7,2.8021921331019675
954,chain,sex,0.2,0.8,2.8160573730450977
955,chain,sex,0.2,0.8,2.8160573730450977
956,chain,sex,0.2,1.0,2.790119524895698
957,chain,sex,0.3,0.01,3.495048004096862
958,chain,sex,0.3,0.1,3.495048004096862
959,chain,sex,0.3,0.2,3.495048004096862
960,chain,sex,0.3,0.3,2.8181894664588443
961,chain,sex,0.3,0.4,2.854012534943317
962,chain,sex,0.3,0.5,2.7382769075253375
963,chain,sex,0.3,0.6,2.6355070176420536
964,chain,sex,0.3,0.7,2.569552494387491
965,chain,sex,0.3,0.8,2.5947989874607638
966,chain,sex,0.3,0.8,2.5947989874607638
967,chain,sex,0.3,1.0,2.6418827154092
968,chain,sex,0.4,0.01,3.495048004096862
969,chain,sex,0.4,0.1,3.495048004096862
970,chain,sex,0.4,0.2,3.495048004096862
971,chain,sex,0.4,0.3,2.8027010462634
972,chain,sex,0.4,0.4,2.8051042548702076
973,chain,sex,0.4,0.5,2.616328116289597
974,chain,sex,0.4,0.6,2.5421105659193803
975,chain,sex,0.4,0.7,2.5386586667868825
976,chain,sex,0.4,0.8,2.4682262880408645
977,chain,sex,0.4,0.8,2.4682262880408645
978,chain,sex,0.4,1.0,2.456672576717742
979,chain,sex,0.5,0.01,3.495048004096862
980,chain,sex,0.5,0.1,3.495048004096862
981,chain,sex,0.5,0.2,3.495048004096862
982,chain,sex,0.5,0.3,2.8027010462634
983,chain,sex,0.5,0.4,2.8220363461448965
984,chain,sex,0.5,0.5,2.5327801817343634
985,chain,sex,0.5,0.6,2.3616202251740184
986,chain,sex,0.5,0.7,2.214409990127895
987,chain,sex,0.5,0.8,2.2118257612375807
988,chain,sex,0.5,0.8,2.2118257612375807
989,chain,sex,0.5,1.0,2.1205921711294167
990,chain,sex,0.6,0.01,3.495048004096862
991,chain,sex,0.6,0.1,3.495048004096862
992,chain,sex,0.6,0.2,3.495048004096862
993,chain,sex,0.6,0.3,2.8117330996861525
994,chain,sex,0.6,0.4,2.8117330996861525
995,chain,sex,0.6,0.5,2.518380800521441
996,chain,sex,0.6,0.6,2.229990348341465
997,chain,sex,0.6,0.7,2.0919898437823212
998,chain,sex,0.6,0.8,1.9142049921288564
999,chain,sex,0.6,0.8,1.9142049921288564
1000,chain,sex,0.6,1.0,1.871009304124456
1001,chain,sex,0.7,0.01,3.495048004096862
1002,chain,sex,0.7,0.1,3.495048004096862
1003,chain,sex,0.7,0.2,3.495048004096862
1004,chain,sex,0.7,0.3,2.8309838864978243
1005,chain,sex,0.7,0.4,2.8027010462634
1006,chain,sex,0.7,0.5,2.499805084677078
1007,chain,sex,0.7,0.6,2.182495841585253
1008,chain,sex,0.7,0.7,2.09823723618908
1009,chain,sex,0.7,0.8,1.7363583817219506
1010,chain,sex,0.7,0.8,1.7363583817219506
1011,chain,sex,0.7,1.0,1.472895045098293
1012,chain,sex,0.8,0.01,3.495048004096862
1013,chain,sex,0.8,0.1,3.495048004096862
1014,chain,sex,0.8,0.2,3.495048004096862
1015,chain,sex,0.8,0.3,2.8027010462634
1016,chain,sex,0.8,0.4,2.8051042548702076
1017,chain,sex,0.8,0.5,2.5631205788720983
1018,chain,sex,0.8,0.6,2.2213958480855927
1019,chain,sex,0.8,0.7,1.9135855943891824
1020,chain,sex,0.8,0.8,1.7895384471197922
1021,chain,sex,0.8,0.8,1.7895384471197922
1022,chain,sex,0.8,1.0,0.983457800264607
1023,chain,sex,0.8,0.01,3.495048004096862
1024,chain,sex,0.8,0.1,3.495048004096862
1025,chain,sex,0.8,0.2,3.495048004096862
1026,chain,sex,0.8,0.3,2.8027010462634
1027,chain,sex,0.8,0.4,2.8051042548702076
1028,chain,sex,0.8,0.5,2.5631205788720983
1029,chain,sex,0.8,0.6,2.2213958480855927
1030,chain,sex,0.8,0.7,1.9135855943891824
1031,chain,sex,0.8,0.8,1.7895384471197922
1032,chain,sex,0.8,0.8,1.7895384471197922
1033,chain,sex,0.8,1.0,0.983457800264607
1034,chain,sex,1.0,0.01,3.495048004096862
1035,chain,sex,1.0,0.1,3.495048004096862
1036,chain,sex,1.0,0.2,3.495048004096862
1037,chain,sex,1.0,0.3,2.803701914341313
1038,chain,sex,1.0,0.4,2.8021008461350654
1039,chain,sex,1.0,0.5,2.4523861773792035
1040,chain,sex,1.0,0.6,2.0592384565070803
1041,chain,sex,1.0,0.7,1.7167068583108889
1042,chain,sex,1.0,0.8,1.4030625865008801
1043,chain,sex,1.0,0.8,1.4030625865008801
1044,chain,sex,1.0,1.0,0.7669049386356868
1045,chain,sex,1.1,0.01,3.495048004096862
1046,chain,sex,1.1,0.1,3.495048004096862
1047,chain,sex,1.1,0.2,3.495048004096862
1048,chain,sex,1.1,0.3,2.8019008328016586
1049,chain,sex,1.1,0.4,2.8027010462634
1050,chain,sex,1.1,0.5,2.438642805607737
1051,chain,sex,1.1,0.6,2.057642066911182
1052,chain,sex,1.1,0.7,1.6722871400084027
1053,chain,sex,1.1,0.8,1.4359576902216111
1054,chain,sex,1.1,0.8,1.4359576902216111
1055,chain,sex,1.1,1.0,0.5835094487591483
1056,chain,sex,1.2,0.01,3.495048004096862
1057,chain,sex,1.2,0.1,3.495048004096862
1058,chain,sex,1.2,0.2,3.495048004096862
1059,chain,sex,1.2,0.3,2.8021008461350654
1060,chain,sex,1.2,0.4,2.8051042548702076
1061,chain,sex,1.2,0.5,2.411353823591063
1062,chain,sex,1.2,0.6,1.988983707151218
1063,chain,sex,1.2,0.7,1.771180118419063
1064,chain,sex,1.2,0.8,1.3782033743483497
1065,chain,sex,1.2,0.8,1.3782033743483497
1066,chain,sex,1.2,1.0,0.40452293179609633
1067,chain,sex,1.3,0.01,3.495048004096862
1068,chain,sex,1.3,0.1,3.495048004096862
1069,chain,sex,1.3,0.2,3.495048004096862
1070,chain,sex,1.3,0.3,2.8019008328016586
1071,chain,sex,1.3,0.4,2.803701914341313
1072,chain,sex,1.3,0.5,2.44012785122638
1073,chain,sex,1.3,0.6,1.9948934232550626
1074,chain,sex,1.3,0.7,1.6538395306188562
1075,chain,sex,1.3,0.8,1.2576244963040644
1076,chain,sex,1.3,0.8,1.2576244963040644
1077,chain,sex,1.3,1.0,0.3900670622440572
1078,chain,sex,1.4,0.01,3.495048004096862
1079,chain,sex,1.4,0.1,3.495048004096862
1080,chain,sex,1.4,0.2,3.495048004096862
1081,chain,sex,1.4,0.3,2.8069091995964257
1082,chain,sex,1.4,0.4,2.809118213034885
1083,chain,sex,1.4,0.5,2.464391932853709
1084,chain,sex,1.4,0.6,2.00101141649676
1085,chain,sex,1.4,0.7,1.686953285915633
1086,chain,sex,1.4,0.8,1.239739381259204
1087,chain,sex,1.4,0.8,1.239739381259204
1088,chain,sex,1.4,1.0,0.3596638899581115
1089,chain,sex,1.5,0.01,3.495048004096862
1090,chain,sex,1.5,0.1,3.495048004096862
1091,chain,sex,1.5,0.2,3.495048004096862
1092,chain,sex,1.5,0.3,2.8021008461350654
1093,chain,sex,1.5,0.4,2.8051042548702076
1094,chain,sex,1.5,0.5,2.4188350164716823
1095,chain,sex,1.5,0.6,1.9054438172052597
1096,chain,sex,1.5,0.7,1.7161548964069395
1097,chain,sex,1.5,0.8,1.3242333379771996
1098,chain,sex,1.5,0.8,1.3242333379771996
1099,chain,sex,1.5,1.0,0.2906893101739998
1100,chain,sex,1.6,0.01,3.495048004096862
1101,chain,sex,1.6,0.1,3.495048004096862
1102,chain,sex,1.6,0.2,3.495048004096862
1103,chain,sex,1.6,0.3,2.8117330996861525
1104,chain,sex,1.6,0.4,2.8147560130370195
1105,chain,sex,1.6,0.5,2.486049447284178
1106,chain,sex,1.6,0.6,1.928382341840565
1107,chain,sex,1.6,0.7,1.4700360763287166
1108,chain,sex,1.6,0.8,1.1832950076150337
1109,chain,sex,1.6,0.8,1.1832950076150337
1110,chain,sex,1.6,1.0,0.1368039583850451
1111,chain,sex,1.7,0.01,3.495048004096862
1112,chain,sex,1.7,0.1,3.495048004096862
1113,chain,sex,1.7,0.2,3.495048004096862
1114,chain,sex,1.7,0.3,2.803701914341313
1115,chain,sex,1.7,0.4,2.8069091995964257
1116,chain,sex,1.7,0.5,2.401555277717704
1117,chain,sex,1.7,0.6,2.027774279781077
1118,chain,sex,1.7,0.7,1.5837477963792936
1119,chain,sex,1.7,0.8,1.246087674083916
1120,chain,sex,1.7,0.8,1.246087674083916
1121,chain,sex,1.7,1.0,0.11493274572036816
1122,chain,sex,1.8,0.01,3.495048004096862
1123,chain,sex,1.8,0.1,3.495048004096862
1124,chain,sex,1.8,0.2,3.495048004096862
1125,chain,sex,1.8,0.3,2.8181894664588443
1126,chain,sex,1.8,0.4,2.8051042548702076
1127,chain,sex,1.8,0.5,2.422385586718896
1128,chain,sex,1.8,0.6,1.9252758597203734
